Card,Grade,Price Change %,Price Change $,Starting Price,Last Sale,Avg,Min Sale,Max Sale,Volume Change %,# of Sales,Total Sales $
"Alakazam ex 2023 Scarlet & Violet: 151 #201/165 Special Illustration Rare","PSA 9","-10.84","-$6.20","$57.20","$51.00 (02/16/2026)","$56.20","$44.99","$90.06","76.47","30","$1685.97"
"Last Rites 2026 Spiritforged #150/221 Epic","Raw TCG (Near Mint)","-10.85","-$4.99","$45.99","$41.00 (02/16/2026)","$24.31","$16.98","$45.99","3400.00","35","$850.94"
"Deoxys VMAX 2023 Sword & Shield: Crown Zenith #GG45/GG70 Galarian Gallery","PSA 10","-10.89","-$12.80","$117.50","$104.70 (02/16/2026)","$113.39","$89.99","$140.00","51.85","41","$4648.89"
"Oricorio ex 2025 Mega Evolution: Phantasmal Flames #110/94 Ultra Rare (Full Art)","Raw TCG (Near Mint)","-10.90","-$0.38","$3.45","$3.07 (02/15/2026)","$3.48","$1.48","$8.16","25.71","44","$152.91"
"Jaxson Dart 2025 Donruss #2 The Rookies","Raw","-11.14","-$0.49","$4.40","$3.91 (02/15/2026)","$4.87","$1.29","$16.85","8.00","54","$263.22"
"Cooper Flagg 2025 Topps #PP-16 Power Players","Raw","-11.34","-$0.81","$7.16","$6.35 (02/16/2026)","$7.30","$0.99","$39.99","-5.30","393","$2868.68"
"Victor Wembanyama 2025 Topps Chrome #221 Refractor","Raw","-11.38","-$1.11","$9.75","$8.64 (02/16/2026)","$7.16","$1.25","$23.50","-21.35","70","$500.93"
"Jaxson Dart 2025 Optic #273 Purple Shock","Raw","-11.38","-$2.13","$18.73","$16.60 (02/16/2026)","$17.07","$6.50","$26.00","-10.20","44","$750.91"
"Magneton 2024 Scarlet & Violet: Black Star Promo #159 Surging Sparks Elite Trainer Box","PSA 9","-11.42","-$2.26","$19.75","$17.50 (02/16/2026)","$19.65","$12.00","$50.00","6.67","32","$628.83"
"Roki Sasaki 2025 Topps Chrome #217 Base","Raw","-11.43","-$0.16","$1.41","$1.25 (02/16/2026)","$1.87","$0.99","$5.99","63.16","31","$58.08"
"Jeremiah Fears 2025 Topps Chrome #257 X-Fractor","Raw","-11.47","-$0.54","$4.71","$4.17 (02/16/2026)","$5.07","$2.25","$8.00","-29.11","56","$283.77"
"Scottie Pippen 1988 Fleer #20 Base","Raw","-11.84","-$2.70","$22.80","$20.10 (02/16/2026)","$22.34","$11.01","$40.00","93.75","31","$692.56"
"Ethan Frey 2025 Bowman Draft #CPA-EF Chrome Prospect Auto (1st)","Raw","-11.96","-$3.00","$25.10","$22.10 (02/16/2026)","$21.63","$10.56","$31.99","75.00","35","$756.98"
"Kon Knueppel 2025 Topps Chrome #GT-19 Go Time","Raw","-11.98","-$0.37","$3.12","$2.75 (02/16/2026)","$3.24","$0.99","$11.40","0.00","69","$223.53"
"Mega Charizard X ex 2025 Mega Evolution: Phantasmal Flames #13/94 Double Rare","Raw TCG (Near Mint)","-12.18","-$0.73","$6.00","$5.27 (02/16/2026)","$5.82","$3.50","$13.50","4.95","106","$616.87"
"Ryan Leonard 2025 Upper Deck #238 Young Guns Base","Raw","-12.27","-$2.03","$16.50","$14.47 (02/16/2026)","$13.21","$6.24","$24.23","30.77","34","$449.03"
"Lamine Yamal 2023 Donruss #54 Base (National)","Raw","-12.43","-$1.05","$8.45","$7.39 (02/16/2026)","$7.43","$3.24","$15.00","87.50","30","$222.87"
"John Elway 1984 Topps #63 Base","Raw","-12.82","-$5.70","$44.45","$38.75 (02/16/2026)","$42.75","$22.50","$79.99","25.58","54","$2308.76"
"Mega Rayquaza ex 2021 Celebrations: Classic Collection #76/108 Holo","PSA 10","-13.35","-$19.25","$144.25","$125.00 (02/16/2026)","$142.68","$123.50","$237.14","-2.13","46","$6563.34"
"Empoleon ex 2025 Mega Evolution: Phantasmal Flames #114/94 Ultra Rare (Full Art)","Raw TCG (Near Mint)","-13.60","-$0.54","$3.94","$3.40 (02/16/2026)","$4.15","$1.25","$13.65","37.04","37","$153.72"
"Jaxson Dart 2025 Donruss #400 Optic Preview - Pink","Raw","-13.62","-$1.63","$11.96","$10.33 (02/16/2026)","$12.54","$5.50","$20.50","25.00","80","$1003.60"
"Shai Gilgeous-Alexander 2018 Prizm #184 Base","Raw","-14.04","-$3.41","$24.29","$20.88 (02/16/2026)","$25.36","$9.50","$45.00","68.42","32","$811.43"
"LeBron James 2020 Prizm #1 Base","Raw","-14.14","-$1.14","$8.08","$6.94 (02/16/2026)","$7.71","$1.25","$24.74","24.24","41","$315.92"
"Drake Maye 2024 Prestige #304 Base","Raw","-14.48","-$0.25","$1.75","$1.50 (02/16/2026)","$2.25","$0.99","$4.50","-61.29","36","$80.99"
"Michael Jordan 1990 Hoops #65 Base","Raw","-14.53","-$0.51","$3.52","$3.01 (02/16/2026)","$4.44","$0.75","$23.99","21.21","120","$532.49"
"Ludicolo 2025 Mega Evolution: Phantasmal Flames #95/94 Illustration Rare","Raw TCG (Near Mint)","-14.71","-$0.53","$3.62","$3.08 (02/16/2026)","$3.78","$1.04","$8.20","0.00","49","$185.36"
"Cade Cunningham 2021 Donruss #211 Base","Raw","-14.83","-$0.38","$2.54","$2.16 (02/15/2026)","$2.26","$0.99","$8.00","146.15","32","$72.42"
"Cooper Flagg 2025 Topps #RTS-1 Rise to Stardom","Raw","-15.00","-$1.20","$8.00","$6.80 (02/16/2026)","$6.67","$2.25","$12.50","-6.25","30","$200.17"
"Vulpix 2025 Mega Evolution #138/132 Illustration Rare","Raw TCG (Near Mint)","-15.23","-$2.29","$15.01","$12.73 (02/16/2026)","$13.51","$6.50","$24.99","-10.53","34","$459.29"
"Rotom ex 2025 Mega Evolution: Phantasmal Flames #126/94 Special Illustration Rare","Raw TCG (Near Mint)","-15.36","-$3.21","$20.87","$17.66 (02/16/2026)","$21.12","$14.99","$31.30","32.26","41","$865.81"
"Tetairoa McMillan 2025 Donruss #314 Optic Preview - Pink","Raw","-15.45","-$0.55","$3.55","$3.00 (02/16/2026)","$2.57","$0.99","$9.53","77.78","32","$82.13"
"Kobe Bryant 1996 Upper Deck Collector's Choice #267 Base","Raw","-15.64","-$3.34","$21.33","$18.00 (02/16/2026)","$19.87","$13.50","$26.00","22.22","33","$655.85"
"Nick Kurtz 2025 Topps Chrome Update #USC180 Rookie Debut - Refractor","Raw","-15.78","-$1.16","$7.35","$6.19 (02/16/2026)","$7.70","$1.25","$24.99","19.35","37","$284.96"
"Caleb Williams 2024 Topps Chrome #202 Base","Raw","-15.91","-$0.38","$2.38","$2.00 (02/16/2026)","$2.39","$0.99","$4.95","27.03","47","$112.19"
"Devin Taylor 2025 Bowman Draft #CPA-DT Chrome Prospect Auto (1st)","Raw","-16.77","-$3.52","$21.02","$17.50 (02/16/2026)","$16.91","$11.50","$22.72","3.33","31","$524.32"
"Nick Kurtz 2025 Topps Chrome Update #USC180 Rookie Debut - X-Fractor","Raw","-16.80","-$1.37","$8.16","$6.79 (02/16/2026)","$7.09","$2.99","$14.99","44.44","39","$276.33"
"Bubba Chandler 2026 Topps #283 Base","Raw","-16.83","-$0.40","$2.40","$1.99 (02/16/2026)","$1.75","$0.74","$3.99","0.00","54","$94.28"
"Michael Jordan 1992 Upper Deck #23 Base","Raw","-16.90","-$0.81","$4.81","$4.00 (02/16/2026)","$5.28","$0.99","$20.00","-14.55","47","$248.09"
"Charizard ex 2024 Scarlet & Violet: Paldean Fates #054/091 Double Rare","Raw TCG (Near Mint)","-16.91","-$0.71","$4.21","$3.50 (02/16/2026)","$4.96","$2.49","$10.99","11.11","30","$148.82"
"Kon Knueppel 2025 Topps Chrome #INS-14 Instinct","Raw","-17.01","-$0.93","$5.48","$4.55 (02/16/2026)","$5.48","$0.99","$17.61","-10.91","49","$268.58"
"Nick Kurtz 2025 Topps Chrome Update #USC178 Base","Raw","-17.09","-$0.63","$3.67","$3.04 (02/16/2026)","$3.34","$0.99","$15.50","-19.69","102","$340.61"
"Sam Vincent 1990 Hoops #223 Base (Shows Michael Jordan Wearing #12)","Raw","-17.13","-$0.64","$3.76","$3.11 (02/16/2026)","$4.17","$1.04","$18.00","10.20","54","$225.10"
"Jaxson Dart 2025 Donruss #400 Optic Preview - Red Wave","Raw","-17.39","-$3.89","$22.39","$18.50 (02/16/2026)","$23.33","$15.00","$34.00","-9.09","30","$700.01"
"Michael Jordan 1990 Skybox #41 Base","Raw","-17.50","-$1.40","$8.03","$6.62 (02/16/2026)","$5.29","$0.99","$24.50","3.49","89","$470.77"
"Tyler Shough 2025 Prizm #327 White Disco","Raw","-17.63","-$3.00","$17.00","$14.00 (02/16/2026)","$17.13","$12.00","$25.00","15.00","46","$788.07"
"Kirby Puckett 1985 Topps #536 Base","Raw","-17.73","-$1.67","$9.41","$7.75 (02/16/2026)","$6.79","$0.99","$22.04","23.40","58","$393.98"
"Bo Jackson 1988 Topps #327 Base","Raw","-17.76","-$2.16","$12.16","$10.00 (02/16/2026)","$12.88","$6.99","$30.00","3.51","59","$760.16"
"JT Quinn 2025 Bowman Draft #CPA-JQ Chrome Prospect Auto (1st)","Raw","-17.84","-$1.07","$6.01","$4.94 (02/16/2026)","$5.32","$1.25","$13.50","42.86","30","$159.74"
"Junior Caminero 2024 Topps Chrome #213 Base","Raw","-17.85","-$0.35","$1.94","$1.59 (02/15/2026)","$2.02","$1.10","$3.50","77.78","32","$64.56"
"Sam Darnold 2018 Donruss #301 Base","Raw","-17.89","-$2.23","$12.48","$10.25 (02/16/2026)","$11.42","$2.04","$20.50","-51.36","107","$1221.66"
"Spearow 2025 Mega Evolution #151/132 Illustration Rare","Raw TCG (Near Mint)","-17.93","-$0.98","$5.48","$4.50 (02/16/2026)","$4.40","$2.00","$10.72","18.18","39","$171.73"
"Seth Hernandez 2025 Bowman Draft Mega Box #BDC-25 Chrome (1st)","Raw","-17.98","-$1.21","$6.71","$5.50 (02/16/2026)","$5.32","$2.25","$10.50","23.53","42","$223.49"
"Derik Queen 2025 Topps Chrome #263 X-Fractor","Raw","-18.06","-$1.63","$9.00","$7.38 (02/16/2026)","$7.85","$1.76","$16.00","-50.34","74","$580.80"
"Drake Maye 2024 Illusions #59 Base","Raw","-18.30","-$0.40","$2.18","$1.78 (02/16/2026)","$3.61","$0.99","$20.00","-68.90","51","$183.93"
"Michael Jordan 1991 Fleer #2 Pro-Visions","Raw","-18.35","-$1.14","$6.19","$5.05 (02/16/2026)","$7.66","$2.75","$20.50","17.65","40","$306.39"
"Michael Jordan 1991 Fleer #29 Base","Raw","-18.37","-$0.70","$3.79","$3.10 (02/16/2026)","$3.60","$0.99","$18.75","32.26","41","$147.67"
"Brady Ebel 2025 Bowman Draft #CPA-BE Chrome Prospect Auto (1st)","Raw","-18.48","-$4.65","$25.15","$20.50 (02/16/2026)","$23.05","$17.57","$41.27","22.22","33","$760.70"
"Mega Charizard X ex 2025 Mega Evolution: Phantasmal Flames #109/94 Ultra Rare (Full Art)","Raw TCG (Near Mint)","-18.64","-$9.01","$48.33","$39.32 (02/16/2026)","$39.50","$24.97","$65.00","2.38","43","$1698.47"
"Cooper Flagg 2025 Topps #GN-1 Generation Now - Holo Foil","Raw","-18.98","-$5.03","$26.50","$21.47 (02/16/2026)","$22.25","$12.00","$33.00","-11.90","37","$823.43"
"Cooper Flagg 2025 Topps Now #6 Base (Print Run: 43,182)","Raw","-19.00","-$1.37","$7.19","$5.82 (02/16/2026)","$8.83","$3.65","$21.00","40.00","56","$494.28"
"Cooper Flagg 2025 Topps #80BK-51 1980-81 Topps","Raw","-19.10","-$1.64","$8.58","$6.94 (02/16/2026)","$9.19","$2.25","$24.50","-44.93","114","$1047.78"
"Ace Bailey 2025 Topps Chrome Sapphire Edition #255 Base","Raw","-19.13","-$5.38","$28.13","$22.75 (02/16/2026)","$28.41","$13.50","$41.00","142.86","34","$966.01"
"Yanma 2025 Scarlet & Violet: Destined Rivals #183/182 Illustration Rare","Raw TCG (Near Mint)","-19.31","-$0.95","$4.92","$3.97 (02/16/2026)","$5.06","$1.50","$9.73","66.67","35","$177.25"
"Cedric Coward 2025 Topps Chrome #261 Refractor","Raw","-19.35","-$1.60","$8.25","$6.65 (02/16/2026)","$6.15","$0.99","$15.00","-53.25","36","$221.58"
"Chase Burns 2026 Topps #312 Base","Raw","-19.47","-$0.39","$1.99","$1.60 (02/16/2026)","$2.10","$0.99","$9.99","0.00","32","$67.08"
"Cam Skattebo 2025 Optic #228 Base","Raw","-19.54","-$0.50","$2.58","$2.08 (02/16/2026)","$2.10","$0.99","$7.00","25.00","40","$84.19"
"Tyler Shough 2025 Optic #223 Purple Shock","Raw","-19.56","-$2.25","$11.50","$9.25 (02/16/2026)","$8.60","$2.49","$15.50","-17.65","42","$361.21"
"Drake Maye 2024 Select #113 Premier Level","Raw","-19.69","-$0.82","$4.18","$3.36 (02/16/2026)","$4.53","$0.99","$19.97","-57.00","89","$403.15"
"Jaxson Dart 2025 Mosaic #288 Rookie Variation - Silver","Raw","-19.75","-$2.83","$14.33","$11.50 (02/15/2026)","$10.09","$0.99","$18.00","52.38","32","$322.80"
"Mega Lopunny ex 2025 Mega Evolution: Phantasmal Flames #115/94 Ultra Rare (Full Art)","Raw TCG (Near Mint)","-19.76","-$1.39","$7.01","$5.63 (02/16/2026)","$5.01","$0.99","$9.33","37.04","37","$185.50"
"Meowth 2025 Mega Evolution: Phantasmal Flames #106/94 Illustration Rare","Raw TCG (Near Mint)","-19.90","-$3.67","$18.42","$14.75 (02/16/2026)","$17.43","$10.00","$40.00","-2.97","98","$1708.35"
"Aaron Judge 2017 Bowman #32 Base","Raw","-19.98","-$5.93","$29.68","$23.75 (02/16/2026)","$27.64","$12.00","$47.99","-31.67","41","$1133.38"
"Tyler Shough 2025 Prizm #327 Base","Raw","-20.00","-$0.35","$1.75","$1.40 (02/16/2026)","$2.22","$0.99","$6.99","0.00","41","$91.20"
"Charles Davalan 2025 Bowman Draft #CPA-CD Chrome Prospect Auto (1st)","Raw","-20.09","-$4.76","$23.72","$18.95 (02/16/2026)","$22.04","$13.50","$32.00","50.00","36","$793.26"
"Kade Anderson 2025 Bowman Draft #BDC-3 Chrome (1st)","Raw","-20.32","-$0.56","$2.77","$2.21 (02/16/2026)","$2.45","$0.99","$6.77","3.03","34","$83.18"
"Kobe Bryant 1998 Fleer Ultra #61 Base","Raw","-20.61","-$2.60","$12.60","$10.00 (02/16/2026)","$12.49","$6.00","$20.50","29.17","31","$387.04"
"Steele Hall 2025 Bowman Draft #CPA-SHA Chrome Prospect Auto (1st)","Raw","-20.73","-$15.79","$76.20","$60.41 (02/16/2026)","$66.59","$45.15","$89.99","21.88","39","$2597.16"
"Cooper Flagg 2025 Topps Silver Pack #TC-CF 1980-81 Topps Chrome","Raw","-20.89","-$29.57","$141.55","$111.98 (02/16/2026)","$122.70","$65.00","$185.00","-15.91","37","$4539.79"
"Yamper 2025 Mega Evolution: Phantasmal Flames #99/94 Illustration Rare","Raw TCG (Near Mint)","-21.11","-$0.76","$3.60","$2.84 (02/16/2026)","$3.25","$0.99","$5.46","17.50","47","$152.63"
"Bo Jackson 1990 Score #697 Base","Raw","-21.23","-$3.03","$14.27","$11.24 (02/16/2026)","$13.65","$2.00","$25.00","24.75","126","$1720.22"
"Eli Willits 2025 Bowman Draft #BDC-1 Chrome - Refractor (1st)","Raw","-21.24","-$2.41","$11.33","$8.92 (02/16/2026)","$9.66","$1.99","$19.99","22.86","86","$830.70"
"Kayson Cunningham 2025 Bowman Draft #CPA-KC Chrome Prospect Auto (1st)","Raw","-21.48","-$5.44","$25.33","$19.89 (02/16/2026)","$21.30","$10.50","$35.00","32.00","33","$702.83"
"Brandon Bussi 2024 Upper Deck #493 Young Guns Base","Raw","-21.62","-$2.76","$12.75","$9.99 (02/16/2026)","$9.88","$6.00","$15.00","-9.09","30","$296.33"
"Kenneth Walker III 2022 Chronicles #PB-19 Prizm Black","Raw","-21.70","-$0.55","$2.55","$2.00 (02/14/2026)","$2.42","$0.99","$5.99","400.00","30","$72.65"
"Sam Darnold 2018 Score #349 Base","Raw","-22.61","-$0.86","$3.80","$2.94 (02/16/2026)","$3.14","$0.99","$15.00","-46.88","34","$106.92"
"Matvei Michkov 2024 Upper Deck #492 Young Guns Base","Raw","-22.91","-$6.19","$27.02","$20.83 (02/16/2026)","$23.40","$14.50","$32.99","16.28","50","$1170.12"
"Michael Jordan 1996 Fleer #123 Hardwood Leader","Raw","-23.05","-$1.95","$8.45","$6.50 (02/16/2026)","$8.47","$3.00","$18.00","-22.50","31","$262.47"
"Kon Knueppel 2025 Topps Chrome #VS-9 Voices","Raw","-23.16","-$0.98","$4.25","$3.26 (02/16/2026)","$3.22","$0.99","$9.99","9.52","46","$147.95"
"VJ Edgecombe 2025 Topps Now #11 Base (Print Run: 17,761)","PSA 10","-23.38","-$11.32","$48.40","$37.08 (02/16/2026)","$39.05","$20.12","$56.05","322.22","38","$1483.92"
"Arise! 2026 Spiritforged #198/221 Epic","Raw TCG (Near Mint)","-23.42","-$8.43","$35.99","$27.56 (02/15/2026)","$24.77","$15.00","$38.99","3300.00","34","$842.26"
"Mega Lopunny ex 2025 Mega Evolution: Phantasmal Flames #128/94 Special Illustration Rare","Raw TCG (Near Mint)","-23.44","-$6.13","$26.13","$20.00 (02/16/2026)","$22.93","$10.50","$44.95","0.00","33","$756.73"
"Ivysaur 2025 Japanese Mega Brave #65/63 Art Rare","PSA 9","-23.85","-$4.83","$20.26","$15.43 (02/16/2026)","$13.72","$8.50","$24.57","4100.00","42","$576.34"
"Clefairy 2026 Japanese Mega: Nihil Zero #86/80 Art Rare","Raw TCG (Near Mint)","-23.93","-$3.12","$13.06","$9.93 (02/16/2026)","$11.33","$9.00","$16.58","0.00","34","$385.29"
"Cam Skattebo 2025 Donruss #302 Optic Preview - Pink","Raw","-24.14","-$1.22","$5.05","$3.83 (02/16/2026)","$5.07","$0.99","$15.99","22.22","44","$223.05"
"Cam Ward 2025 Prizm #352 White Disco","Raw","-24.33","-$5.63","$23.12","$17.50 (02/16/2026)","$20.79","$12.49","$36.00","23.40","58","$1205.87"
"Kon Knueppel 2025 Topps Holiday #H164 Base","Raw","-24.44","-$0.35","$1.42","$1.07 (02/16/2026)","$1.60","$0.99","$4.99","-12.20","36","$57.63"
"Nick Kurtz 2025 Topps Chrome Update #USC178 X-Fractor","Raw","-25.37","-$4.00","$15.75","$11.75 (02/16/2026)","$12.35","$7.00","$22.50","-12.07","51","$629.93"
"Dax Kilby 2025 Bowman Draft #BDC-146 Chrome - Refractor (1st)","Raw","-25.49","-$1.74","$6.84","$5.10 (02/16/2026)","$6.54","$1.25","$15.00","2.50","41","$268.01"
"Shohei Ohtani 2025 Topps Chrome #CAE-1 All-Etch","Raw","-25.63","-$1.88","$7.33","$5.45 (02/16/2026)","$8.26","$3.00","$20.50","-17.24","72","$594.94"
"VJ Edgecombe 2025 Topps Chrome #INS-13 Instinct","Raw","-25.80","-$0.70","$2.72","$2.02 (02/16/2026)","$3.12","$1.25","$10.00","29.17","31","$96.58"
"Defiant Dance 2026 Spiritforged #196/221 Epic","Raw TCG (Near Mint)","-25.92","-$16.80","$64.80","$48.00 (02/16/2026)","$47.09","$33.01","$75.00","500.00","36","$1695.24"
"Drake Maye 2024 Optic #229 Purple Shock","Raw","-26.44","-$7.19","$27.19","$20.00 (02/16/2026)","$24.95","$14.00","$49.99","-67.86","45","$1122.78"
"Budew 2025 Japanese Mega: Mega Dream ex #196/193 Art Rare","Raw TCG (Near Mint)","-26.91","-$1.06","$3.92","$2.87 (02/16/2026)","$3.57","$0.99","$6.20","47.62","31","$110.82"
"Michael Oliveto 2025 Bowman Draft #CPA-MO Chrome Prospect Auto (1st)","Raw","-27.00","-$5.73","$21.23","$15.50 (02/16/2026)","$20.65","$9.99","$26.00","25.93","34","$702.15"
"Kon Knueppel 2025 Topps Chrome #BD-23 Ball of Duty","Raw","-27.01","-$1.23","$4.55","$3.32 (02/16/2026)","$3.12","$0.99","$10.84","10.14","76","$237.21"
"Drake Maye 2024 Select #20 Select Numbers","Raw","-27.30","-$0.63","$2.32","$1.69 (02/16/2026)","$3.06","$0.99","$12.00","-61.20","71","$217.14"
"Mega Gengar ex 2026 Mega Evolution: Ascended Heroes #269/217 Mega Attack Rare","Raw TCG (Near Mint)","-27.41","-$30.33","$110.66","$80.33 (02/16/2026)","$92.01","$68.00","$132.01","-13.04","40","$3680.28"
"Barry Bonds 1987 Donruss #361 Base","Raw","-27.73","-$1.27","$4.58","$3.31 (02/16/2026)","$4.13","$0.99","$15.30","-27.78","52","$214.58"
"Rapidash 2025 Scarlet & Violet: Destined Rivals #189/182 Illustration Rare","Raw TCG (Near Mint)","-28.47","-$2.98","$10.48","$7.50 (02/16/2026)","$7.68","$2.00","$13.98","3.03","34","$261.29"
"Michael Jordan 1990 Fleer #26 All-Stars","Raw","-28.53","-$1.95","$6.83","$4.88 (02/16/2026)","$7.92","$1.04","$20.00","-34.69","32","$253.57"
"Cooper Flagg 2025 Topps Chrome #INS-11 Instinct","Raw","-28.58","-$4.48","$15.68","$11.20 (02/16/2026)","$14.60","$6.50","$26.29","-3.16","92","$1343.55"
"Roman Anthony 2026 Topps #189 Base","Raw","-28.67","-$2.15","$7.49","$5.34 (02/16/2026)","$4.53","$1.00","$10.00","10500.00","106","$480.17"
"Drake Maye 2024 Prizm #22 Fireworks","Raw","-28.83","-$1.01","$3.51","$2.50 (02/16/2026)","$3.39","$0.99","$7.50","-65.13","53","$179.55"
"Mega Venusaur ex 2025 Mega Evolution #155/132 Ultra Rare (Full Art)","Raw TCG (Near Mint)","-28.97","-$3.77","$13.02","$9.25 (02/16/2026)","$11.87","$5.50","$16.40","27.59","37","$439.26"
"Wugtrio 2024 Scarlet & Violet: Paldean Fates #224/091 Illustration Rare","Raw TCG (Near Mint)","-29.18","-$0.79","$2.69","$1.90 (02/16/2026)","$2.71","$1.26","$3.99","42.31","37","$100.41"
"Barry Bonds 1987 Fleer #604 Base","Raw","-29.20","-$2.87","$9.82","$6.95 (02/16/2026)","$6.30","$1.00","$22.04","33.33","44","$277.26"
"Ace Bailey 2025 Topps Chrome #255 X-Fractor","Raw","-29.35","-$3.18","$10.85","$7.67 (02/16/2026)","$9.97","$1.25","$21.50","-54.30","69","$687.66"
"Victor Wembanyama 2025 Topps Chrome #221 Red White & Blue Refractor","Raw","-29.71","-$2.87","$9.66","$6.79 (02/16/2026)","$6.99","$1.25","$14.50","-8.11","34","$237.80"
"Fighting Gong 2025 Mega Evolution #168/132 Ultra Rare (Full Art)","Raw TCG (Near Mint)","-29.72","-$1.25","$4.21","$2.96 (02/15/2026)","$3.75","$1.00","$7.79","34.48","39","$146.10"
"Ken Griffey Jr. 1989 Topps Traded #41T Base","Raw","-30.32","-$3.58","$11.81","$8.23 (02/16/2026)","$11.05","$5.50","$21.51","-19.35","50","$552.45"
"Mew 2023 Sword & Shield: Crown Zenith #GG10/GG70 Galarian Gallery","Raw TCG (Near Mint)","-30.57","-$11.45","$37.45","$26.00 (02/16/2026)","$36.00","$17.99","$48.99","30.77","34","$1224.01"
"Steele Hall 2025 Bowman Draft #BDC-20 Chrome - Refractor (1st)","Raw","-30.83","-$1.89","$6.13","$4.24 (02/16/2026)","$5.28","$0.99","$9.00","3.45","30","$158.26"
"Michael Jordan 1989 Fleer #3 Stickers","Raw","-31.63","-$3.66","$11.57","$7.91 (02/16/2026)","$9.00","$0.99","$22.00","21.62","45","$404.93"
"Dwight Gooden 1985 Topps #620 Base","Raw","-31.79","-$2.36","$7.41","$5.06 (02/16/2026)","$4.32","$1.25","$15.00","26.92","33","$142.42"
"Jesus Made 2025 Bowman Mega Box #BCP-50 Chrome Prospects (1st)","Raw","-32.82","-$3.42","$10.42","$7.00 (02/16/2026)","$7.75","$2.26","$21.50","-10.61","59","$457.18"
"Jeremiah Smith 2025 Prizm Draft Picks #160 Gold Ice","Raw","-32.91","-$3.25","$9.87","$6.62 (02/16/2026)","$8.93","$4.25","$16.50","3.13","33","$294.78"
"VJ Edgecombe 2025 Topps #CC-3 Clutch City Prospects","Raw","-32.98","-$0.78","$2.37","$1.59 (02/16/2026)","$1.62","$0.99","$4.00","0.00","30","$48.62"
"N's Zekrom 2025 Japanese Mega: Mega Dream ex #210/193 Art Rare","Raw TCG (Near Mint)","-33.17","-$2.98","$8.98","$6.00 (02/16/2026)","$10.53","$3.25","$30.00","11.11","40","$421.22"
"Jaxson Dart 2025 Phoenix #200 Base","Raw","-33.17","-$1.03","$3.12","$2.08 (02/16/2026)","$2.12","$0.99","$7.50","15.63","37","$78.30"
"Michael Jordan 1989 Hoops #200 Base","Raw","-33.27","-$2.35","$7.05","$4.71 (02/16/2026)","$6.76","$1.76","$23.23","5.33","79","$534.00"
"Mega Latias ex 2025 Mega Evolution #163/132 Ultra Rare (Full Art)","Raw TCG (Near Mint)","-33.54","-$2.26","$6.74","$4.48 (02/16/2026)","$7.50","$3.25","$21.36","50.00","33","$247.64"
"Sam Darnold 2018 Optic #151 Base","Raw","-33.74","-$6.18","$18.31","$12.13 (02/16/2026)","$15.72","$0.99","$26.78","-32.14","38","$597.51"
"Noa Essengue 2025 Topps Chrome #262 X-Fractor","Raw","-34.00","-$0.51","$1.50","$0.99 (02/15/2026)","$1.60","$0.99","$3.00","-48.53","35","$55.98"
"Joe Montana 1981 Topps #216 Base","Raw","-34.74","-$45.25","$130.25","$85.00 (02/16/2026)","$120.71","$75.00","$175.00","37.50","33","$3983.31"
"Drake Maye 2024 Prizm #329 Base","Raw","-34.94","-$2.82","$8.07","$5.25 (02/16/2026)","$8.26","$0.99","$20.00","-64.75","172","$1420.40"
"Jose Canseco 1986 Topps Traded #20T Base","Raw","-35.33","-$1.50","$4.26","$2.75 (02/16/2026)","$4.57","$0.99","$23.95","136.84","45","$205.78"
"Cam Schlittler 2026 Topps #111 Base","Raw","-35.38","-$0.96","$2.71","$1.75 (02/16/2026)","$2.40","$0.99","$15.00","5150.00","105","$251.57"
"Barry Bonds 1986 Topps Traded #11T Base","Raw","-35.41","-$3.85","$10.88","$7.03 (02/16/2026)","$9.89","$4.25","$22.50","44.07","85","$840.36"
"Michael Jordan 1993 Fleer Ultra #4 Inside Outside","Raw","-35.48","-$4.40","$12.40","$8.00 (02/16/2026)","$11.05","$3.00","$19.99","31.03","38","$420.00"
"Zayne Parekh 2025 Upper Deck #236 Young Guns Base","Raw","-35.77","-$4.92","$13.75","$8.83 (02/16/2026)","$11.84","$4.26","$25.67","14.29","32","$378.90"
"Mega Gardevoir ex 2025 Mega Evolution #159/132 Ultra Rare (Full Art)","Raw TCG (Near Mint)","-36.22","-$2.91","$8.04","$5.13 (02/16/2026)","$6.67","$2.25","$15.00","28.57","36","$240.11"
"Magneton 2024 Scarlet & Violet: Black Star Promo #159 Surging Sparks Elite Trainer Box","Raw TCG (Near Mint)","-36.79","-$2.91","$7.90","$4.99 (02/16/2026)","$7.89","$3.00","$18.38","-8.00","46","$362.83"
"Eli Willits 2025 Bowman Draft #BDC-1 Chrome (1st)","Raw","-37.14","-$1.76","$4.73","$2.97 (02/16/2026)","$4.19","$0.99","$15.00","55.56","84","$352.20"
"Kon Knueppel 2025 Topps #204 Base","Raw","-37.18","-$1.52","$4.09","$2.57 (02/16/2026)","$2.79","$0.90","$24.99","-1.32","300","$837.38"
"Shedeur Sanders 2025 Mosaic #290 Rookie Variation","Raw","-37.34","-$0.59","$1.58","$0.99 (02/16/2026)","$2.11","$0.99","$11.70","40.91","31","$65.53"
"Ezreal - Prodigy 2026 Spiritforged #149/221 Epic","Raw TCG (Near Mint)","-37.49","-$37.49","$99.99","$62.50 (02/16/2026)","$63.40","$40.00","$99.99","0.00","34","$2155.44"
