Card,Grade,Price Change %,Price Change $,Starting Price,Last Sale,Avg,Min Sale,Max Sale,Volume Change %,# of Sales,Total Sales $
"Tyrese Maxey 2020 Prizm #256 Green","Raw","186.10","$6.83","$3.67","$10.50 (02/07/2026)","$12.68","$3.67","$26.00","50.00","9","$114.16"
"LaMelo Ball 2025 Topps Chrome #39 Image Variation","Raw","185.71","$3.25","$1.75","$5.00 (02/06/2026)","$4.05","$1.75","$6.00","150.00","10","$40.50"
"Michael Jordan 1997 Bowman's Best #60 Base","Raw","185.32","$6.06","$3.27","$9.33 (02/07/2026)","$9.26","$3.27","$11.50","-21.43","11","$101.88"
"Omarion Hampton 2025 Optic #212 Purple Shock","Raw","183.51","$3.56","$1.94","$5.50 (02/05/2026)","$2.86","$1.30","$5.50","-16.67","5","$14.32"
"Victor Wembanyama 2023 Mosaic #257 NBA Debut","Raw","183.43","$3.10","$1.69","$4.79 (02/07/2026)","$3.51","$1.00","$10.00","-17.65","28","$98.32"
"Ayo Dosunmu 2021 Prizm #271 Silver","Raw","183.33","$2.75","$1.50","$4.25 (02/07/2026)","$4.01","$1.50","$8.50","600.00","7","$28.09"
"Bo Nix 2024 Select #221 Club Level","Raw","183.14","$1.82","$0.99","$2.81 (02/07/2026)","$1.77","$0.99","$3.00","-16.67","15","$26.50"
"Johni Broome 2025 Topps #CM-JO Contemporary Marks","Raw","182.44","$4.78","$2.62","$7.40 (02/07/2026)","$7.99","$0.99","$13.50","80.00","9","$71.91"
"Riley Leonard 2025 Donruss #341 Optic Preview - Pink","Raw","181.41","$1.80","$0.99","$2.80 (02/06/2026)","$1.69","$0.99","$2.80","25.00","10","$16.93"
"Caleb Williams 2024 Topps Now Draft #D-1 Base (Print Run: 24,667)","Raw","180.85","$9.69","$5.36","$15.05 (02/06/2026)","$8.51","$4.99","$18.18","66.67","10","$85.07"
"Bo Nix 2024 Prizm #309 Base","Raw","180.16","$5.37","$2.98","$8.35 (02/07/2026)","$4.05","$1.00","$22.00","-18.42","62","$250.97"
"Scoot Henderson 2023 Prizm #141 Ice","Raw","179.60","$2.25","$1.25","$3.50 (02/06/2026)","$3.04","$1.25","$4.99","500.00","6","$18.21"
"Patrick Ewing 1988 Fleer #80 Base","Raw","179.20","$2.24","$1.25","$3.49 (02/06/2026)","$3.60","$1.25","$7.00","25.00","5","$17.98"
"Kon Knueppel 2025 Topps Chrome #LD-13 Loading","Raw","177.90","$3.56","$2.00","$5.56 (02/07/2026)","$4.55","$0.99","$8.68","0.00","19","$86.45"
"TreVeyon Henderson 2025 Donruss #332 Press Proof Green","Raw","177.78","$1.76","$0.99","$2.75 (02/07/2026)","$1.67","$0.99","$2.75","-42.86","8","$13.38"
"Egor Demin 2025 Topps Chrome #258 X-Fractor","Raw","177.46","$4.71","$2.66","$7.37 (02/07/2026)","$4.45","$0.99","$12.50","442.11","103","$458.06"
"Ace Bailey 2025 Topps Chrome #255 Skylight Refractor","Raw","176.47","$15.00","$8.50","$23.50 (02/06/2026)","$16.50","$8.50","$23.50","-25.00","6","$99.00"
"Bo Nix 2024 Prizm Draft Picks #105 Base","Raw","174.75","$2.32","$1.33","$3.65 (02/07/2026)","$2.25","$0.99","$5.99","-26.67","11","$24.78"
"Ace Bailey 2025 Topps Silver Pack #TC-AB 1980-81 Topps Chrome","Raw","174.67","$3.49","$2.00","$5.49 (02/07/2026)","$4.34","$0.99","$13.05","-37.50","10","$43.35"
"Nique Clifford 2025 Topps Chrome Sapphire Edition #274 Base","Raw","173.03","$2.81","$1.63","$4.44 (02/07/2026)","$3.31","$0.99","$10.50","25.00","5","$16.56"
"Tom Brady 2013 Topps Chrome #50 Base","Raw","170.90","$2.29","$1.34","$3.63 (02/05/2026)","$3.54","$1.34","$4.75","-25.00","6","$21.24"
"Randall Cunningham 1987 Topps #296 Base","Raw","169.30","$9.10","$5.38","$14.47 (02/07/2026)","$6.35","$1.25","$24.15","-11.54","23","$145.96"
"Jared McCain 2024 Court Kings #121 Rookies I","Raw","168.83","$5.33","$3.16","$8.49 (02/06/2026)","$5.29","$1.99","$15.00","0.00","5","$26.47"
"Tyler Warren 2025 Donruss #9 Rated Rookies Retro","Raw","167.56","$2.50","$1.50","$4.00 (02/07/2026)","$1.66","$0.99","$4.00","11.11","10","$16.61"
"Shai Gilgeous-Alexander 2018 Chronicles #162 Luminance","Raw","167.22","$5.00","$2.99","$7.99 (02/05/2026)","$8.06","$2.99","$12.99","60.00","8","$64.45"
"Caleb Williams 2024 Topps Now #2 Base (Print Run: 28,262)","Raw","166.80","$10.00","$5.99","$15.99 (02/06/2026)","$7.44","$3.25","$15.99","-61.54","5","$37.22"
"De'Von Achane 2023 Optic #269 Holo","Raw","166.67","$2.25","$1.35","$3.60 (02/06/2026)","$3.37","$1.35","$6.50","200.00","6","$20.20"
"Larry Smith 1986 Fleer #104 Base","Raw","166.67","$3.75","$2.25","$6.00 (02/07/2026)","$5.89","$2.25","$8.99","14.29","8","$47.14"
"Jayden Daniels 2024 Select #112 Premier Level Red & Yellow Shock","Raw","166.15","$5.40","$3.25","$8.65 (02/07/2026)","$6.87","$0.99","$10.95","50.00","15","$103.07"
"Ja'Marr Chase 2021 Optic #207 Base","Raw","164.96","$3.11","$1.88","$4.99 (02/06/2026)","$3.20","$0.99","$8.99","-21.43","11","$35.17"
"Caleb Williams 2024 Prizm #1 Emergent - Green","Raw","163.81","$4.11","$2.51","$6.62 (02/07/2026)","$4.76","$1.99","$10.50","47.06","25","$119.09"
"Bo Nix 2024 Select #117 Premier Level Red & Yellow Shock","Raw","163.75","$6.55","$4.00","$10.55 (02/07/2026)","$7.81","$4.00","$22.50","83.33","11","$85.89"
"Ashton Jeanty 2025 Prizm #315 Base","Raw","162.20","$3.71","$2.29","$6.00 (02/07/2026)","$2.16","$0.99","$6.50","36.84","26","$56.05"
"Bo Nix 2024 Select #16 Turbocharged","Raw","162.01","$1.85","$1.15","$3.00 (02/07/2026)","$1.53","$0.99","$4.00","75.00","21","$32.03"
"Cam Ward 2025 Mosaic #272 Rookie Variation","Raw","161.04","$2.00","$1.25","$3.25 (02/07/2026)","$1.35","$0.99","$3.25","19.05","25","$33.85"
"LeBron James 2024 Optic #3 My House - Purple","Raw","160.25","$1.60","$1.00","$2.60 (02/07/2026)","$2.75","$1.00","$5.00","-46.15","7","$19.25"
"James Harden 2025 Topps Chrome #54 Image Variation","Raw","160.00","$2.00","$1.25","$3.25 (02/06/2026)","$1.90","$1.00","$3.25","150.00","5","$9.50"
"Derik Queen 2025 Topps Chrome #263 Image Variation","Raw","160.00","$16.00","$10.00","$26.00 (02/06/2026)","$20.79","$10.00","$30.00","-36.36","7","$145.50"
"Ashton Jeanty 2025 Mosaic #345 Reactive Yellow","Raw","159.82","$1.79","$1.12","$2.91 (02/06/2026)","$3.36","$0.99","$6.50","200.00","9","$30.25"
"Jaxson Dart 2025 Mosaic #362 Reactive Yellow","Raw","158.82","$13.50","$8.50","$22.00 (02/06/2026)","$18.00","$8.50","$23.50","-12.50","7","$126.02"
"Allen Iverson 1996 Bowman's Best #R1 Base","Raw","158.00","$6.19","$3.92","$10.11 (02/06/2026)","$6.19","$3.26","$12.90","28.57","9","$55.70"
"Riley Leonard 2025 Donruss #341 Rated Rookie Autographs - Orange","Raw","158.00","$24.49","$15.50","$39.99 (02/06/2026)","$29.50","$15.50","$39.99","66.67","5","$147.49"
"Cooper Flagg 2024 Bowman Best University #16 Base","Raw","156.00","$4.88","$3.13","$8.00 (02/07/2026)","$7.37","$1.25","$14.99","0.00","8","$58.98"
"Jaylen Wells 2024 Prizm #239 Silver","Raw","154.93","$2.20","$1.42","$3.62 (02/06/2026)","$2.74","$0.99","$4.03","0.00","6","$16.47"
"Aaron Rodgers 2005 Score #352 Base","Raw","152.62","$10.34","$6.78","$17.12 (02/06/2026)","$10.17","$3.25","$24.00","50.00","6","$61.03"
"Cam Ward 2025 Mosaic #17 Men of Mastery","Raw","152.53","$1.51","$0.99","$2.50 (02/05/2026)","$2.19","$0.99","$4.99","25.00","5","$10.94"
"Jayden Higgins 2025 Optic #225 Purple Shock","Raw","152.53","$1.51","$0.99","$2.50 (02/04/2026)","$2.00","$0.99","$3.00","0.00","6","$11.98"
"Ace Bailey 2025 Topps Chrome #INS-15 Instinct - Refractor","Raw","151.31","$6.93","$4.58","$11.51 (02/07/2026)","$6.78","$2.99","$11.51","125.00","9","$60.99"
"Egor Demin 2025 Topps Chrome #258 Base","Raw","150.00","$1.50","$1.00","$2.50 (02/05/2026)","$2.67","$1.00","$5.00","166.67","8","$21.34"
"Cam Ward 2025 Rookies & Stars #4 Rookie Royalty","Raw","150.00","$4.50","$3.00","$7.50 (02/04/2026)","$3.75","$1.00","$7.50","100.00","6","$22.50"
"Colston Loveland 2025 Donruss #14 The Rookies","Raw","150.00","$1.50","$1.00","$2.50 (02/07/2026)","$1.52","$0.99","$2.50","46.67","22","$33.48"
"Jalen Hurts 2020 Donruss #314 Base","Raw","150.00","$3.00","$2.00","$5.00 (02/07/2026)","$3.50","$2.00","$5.00","25.00","5","$17.50"
"Walter Clayton Jr. 2025 Topps Chrome #268 Refractor","Raw","149.86","$3.00","$2.00","$5.00 (02/07/2026)","$2.87","$0.99","$20.50","7.14","30","$86.02"
"TreVeyon Henderson 2025 Donruss #ESR-THN The Elite Series Rookies","Raw","149.00","$1.49","$1.00","$2.49 (02/05/2026)","$1.69","$0.99","$3.25","-18.18","9","$15.20"
"Dante Moore 2025 Prizm Draft Picks #164 Purple Wave","Raw","149.00","$1.49","$1.00","$2.49 (02/07/2026)","$3.00","$1.00","$4.99","66.67","5","$14.98"
"Walter Payton 1982 Topps #302 Base","Raw","146.99","$6.10","$4.15","$10.25 (02/07/2026)","$6.07","$1.50","$15.00","-25.00","15","$91.11"
"Alexandre Sarr 2024 Select #73 Concourse Light Blue","Raw","146.91","$5.95","$4.05","$10.00 (02/07/2026)","$7.91","$4.05","$10.00","400.00","5","$39.55"
"Travis Hunter 2025 Prizm Draft Picks #20 Gold Ice (CB)","Raw","146.67","$2.20","$1.50","$3.70 (02/07/2026)","$2.96","$0.99","$5.50","36.36","15","$44.46"
"Amen Thompson 2023 Select #96 Concourse Blue Prizm","Raw","146.46","$1.45","$0.99","$2.44 (02/06/2026)","$4.38","$0.99","$15.00","400.00","5","$21.91"
"Jeff Malone 1986 Fleer #67 Base","Raw","145.96","$9.48","$6.50","$15.97 (02/07/2026)","$10.12","$4.00","$23.00","-14.29","6","$60.70"
"Victor Wembanyama 2023 Topps Now #472 Base (Print Run: 48,654)","SGC 10","145.95","$30.41","$20.83","$51.24 (02/05/2026)","$27.36","$20.50","$51.24","150.00","5","$136.78"
"Michael Jordan 1995 Hoops #21 Base","Raw","145.66","$2.52","$1.73","$4.25 (02/07/2026)","$2.85","$1.73","$4.25","-25.00","9","$25.67"
"Jaxon Smith-Njigba 2023 Prizm #RG-JS Rookie Gear","Raw","144.90","$8.88","$6.13","$15.00 (02/07/2026)","$8.66","$2.25","$15.00","-42.86","8","$69.25"
"Kon Knueppel 2024 Bowman Chrome University #48 Purple Lava Refractor (1st)","Raw","144.68","$6.80","$4.70","$11.50 (02/07/2026)","$8.03","$4.25","$18.00","-53.85","6","$48.19"
"JJ Watt 2011 Topps #331 Base","Raw","144.44","$1.63","$1.13","$2.75 (02/07/2026)","$2.07","$1.00","$3.66","50.00","6","$12.41"
"Victor Wembanyama 2025 Topps #195 Holo Foil","Raw","144.44","$3.25","$2.25","$5.50 (02/05/2026)","$3.22","$1.75","$5.50","100.00","6","$19.32"
"TreVeyon Henderson 2025 Prizm #24 Fireworks","Raw","143.50","$1.44","$1.00","$2.44 (02/07/2026)","$1.57","$0.99","$3.30","-16.67","5","$7.86"
"Bijan Robinson 2023 Optic #206 Base","Raw","142.98","$2.65","$1.85","$4.50 (02/07/2026)","$1.96","$0.99","$4.50","-13.33","13","$25.49"
"Michael Jordan 1990 Hoops #382 Behind the Scenes ("MJ's Playground")","Raw","142.66","$2.04","$1.43","$3.47 (02/06/2026)","$1.83","$0.99","$3.47","-27.27","8","$14.67"
"Ja Morant 2025 Topps Chrome #PX-20 Paradox","Raw","141.94","$22.00","$15.50","$37.50 (02/06/2026)","$25.63","$15.50","$55.00","60.00","8","$205.02"
"Malik Willis 2022 Mosaic #302 Silver","Raw","141.67","$2.13","$1.50","$3.63 (02/07/2026)","$2.58","$1.25","$4.00","0.00","6","$15.50"
"Alexandre Sarr 2024 Optic #276 Holo","Raw","141.41","$1.40","$0.99","$2.39 (02/07/2026)","$2.26","$0.99","$3.50","-36.36","7","$15.81"
"Saquon Barkley 2018 Donruss #306 Base","Raw","141.16","$7.41","$5.25","$12.67 (02/07/2026)","$9.84","$2.99","$15.00","-20.00","16","$157.51"
"Terrance Ferguson 2025 Prizm #379 Lazer","Raw","140.96","$1.75","$1.25","$3.00 (02/07/2026)","$2.15","$0.99","$3.25","150.00","5","$10.73"
"Ausar Thompson 2023 Prizm #178 Green","Raw","140.96","$2.34","$1.66","$4.00 (02/07/2026)","$2.29","$0.99","$4.00","100.00","6","$13.73"
"Jeremiah Fears 2025 Topps Chrome #INS-17 Instinct","Raw","140.96","$1.75","$1.25","$3.00 (02/07/2026)","$1.51","$0.99","$3.00","-53.85","6","$9.06"
"LeBron James 2022 Prizm #134 Silver","Raw","140.05","$5.25","$3.75","$8.99 (02/06/2026)","$5.15","$0.99","$8.99","0.00","5","$25.73"
"Dan Marino 1987 Topps #233 Base","Raw","139.65","$1.98","$1.42","$3.40 (02/06/2026)","$2.60","$1.25","$5.75","-33.33","10","$25.98"
"George Gervin 1981 Topps #37 Base","Raw","139.20","$1.74","$1.25","$2.99 (02/07/2026)","$2.29","$0.99","$3.99","225.00","13","$29.82"
"Travis Hunter 2025 Optic #3 My House!","Raw","139.20","$1.74","$1.25","$2.99 (02/06/2026)","$2.99","$1.25","$4.99","-28.57","5","$14.97"
"Tetairoa McMillan 2025 Prizm Draft Picks #8 Silver","Raw","139.05","$2.92","$2.10","$5.02 (02/05/2026)","$4.52","$0.99","$24.50","150.00","10","$45.22"
"Jaime Jaquez Jr. 2023 Donruss #213 Holo Green Laser","Raw","139.04","$1.01","$0.73","$1.74 (02/06/2026)","$1.50","$0.73","$2.49","0.00","9","$13.51"
"Kobe Bryant 1996 Collector's Edge #6 Rookie Rage","Raw","138.10","$14.50","$10.50","$25.00 (02/07/2026)","$14.93","$7.50","$25.00","-41.67","7","$104.49"
"Puka Nacua 2023 Clearly Donruss #96 Base","Raw","137.98","$3.79","$2.75","$6.54 (02/06/2026)","$4.05","$0.99","$7.32","233.33","10","$40.54"
"Caitlin Clark 2024 Prizm Draft Picks #14 New Recruits - Silver","Raw","137.50","$5.50","$4.00","$9.50 (02/07/2026)","$11.90","$4.00","$19.99","233.33","10","$119.00"
"Cameron Brink 2024 Prizm WNBA #143 Rookie Variation - Green","Raw","137.40","$6.87","$5.00","$11.87 (02/07/2026)","$9.79","$5.00","$12.75","20.00","6","$58.74"
"CJ Stroud 2023 Donruss #339 Base","Raw","137.12","$3.76","$2.74","$6.50 (02/07/2026)","$3.11","$1.00","$10.50","20.00","12","$37.29"
"Puka Nacua 2023 Select #NMB-PNA Select Numbers","Raw","136.87","$1.35","$0.99","$2.34 (02/07/2026)","$1.78","$0.99","$2.50","-22.22","7","$12.46"
"Allen Iverson 2021 Hoops #18 SLAM","Raw","136.04","$3.96","$2.91","$6.88 (02/05/2026)","$4.20","$1.25","$9.14","20.00","12","$50.37"
"Caleb Williams 2024 Topps Resurgence #117 Base","Raw","134.66","$1.86","$1.39","$3.25 (02/07/2026)","$1.67","$0.99","$3.25","0.00","14","$23.35"
"Randy White 1976 Topps #158 Base","Raw","134.46","$6.55","$4.88","$11.43 (02/06/2026)","$11.33","$3.25","$20.52","-11.11","8","$90.66"
"Luther Burden III 2025 Donruss #40 The Rookies","Raw","133.86","$1.70","$1.27","$2.97 (02/07/2026)","$3.68","$0.99","$20.39","12.50","9","$33.10"
"Ace Bailey 2025 Topps Chrome #INS-15 Instinct - Green Refractor","Raw","133.85","$21.75","$16.25","$38.00 (02/05/2026)","$24.35","$16.25","$38.00","25.00","5","$121.75"
"Michael Jordan 1995 Upper Deck Collector's Choice #195 Professor Dunk","Raw","132.47","$3.41","$2.58","$5.99 (02/07/2026)","$2.84","$0.99","$5.99","0.00","9","$25.54"
"Michael Jordan 1995 Skybox E-XL #10 Base","Raw","132.26","$20.50","$15.50","$36.00 (02/06/2026)","$25.67","$15.50","$36.00","0.00","6","$154.00"
"Shedeur Sanders 2025 Mosaic #13 Notoriety","Raw","132.18","$1.43","$1.08","$2.51 (02/06/2026)","$1.79","$0.99","$4.74","5.88","18","$32.21"
"Drew Brees 2001 Topps #328 Base","Raw","131.69","$10.09","$7.66","$17.75 (02/07/2026)","$14.17","$0.99","$25.00","85.71","26","$368.36"
"Larry Bird 1987 Fleer #11 Base","Raw","131.41","$9.13","$6.95","$16.08 (02/07/2026)","$14.46","$4.99","$24.99","0.00","8","$115.69"
"Tetairoa McMillan 2025 Mosaic #274 Rookie Variation","Raw","131.35","$1.60","$1.22","$2.82 (02/06/2026)","$2.18","$0.99","$11.50","54.55","17","$37.08"
"Caleb Williams 2024 Phoenix #151 Purple","Raw","130.77","$8.50","$6.50","$15.00 (02/07/2026)","$8.83","$6.50","$15.00","100.00","6","$52.99"
"Cameron Brink 2024 Prizm WNBA #143 Rookie Variation - Silver","Raw","130.77","$8.50","$6.50","$15.00 (02/06/2026)","$11.60","$6.50","$15.00","-54.55","5","$58.00"
"Shai Gilgeous-Alexander 2018 Chronicles #195 Playoff","Raw","130.62","$4.25","$3.25","$7.50 (02/06/2026)","$7.03","$3.25","$10.00","60.00","8","$56.22"
"Cam Ward 2025 Rookies & Stars #29 Airborne - Red Plaid","Raw","130.40","$4.08","$3.13","$7.20 (02/06/2026)","$3.78","$2.75","$7.20","50.00","6","$22.70"
"Victor Wembanyama 2023 Contenders #11 Retail","Raw","130.00","$4.88","$3.75","$8.63 (02/06/2026)","$4.17","$1.50","$15.75","57.14","11","$45.88"
"Victor Wembanyama 2023 Haunted Hoops #282 Rising Stars","Raw","129.33","$1.83","$1.42","$3.25 (02/07/2026)","$2.22","$0.99","$9.04","36.36","15","$33.36"
"Brock Bowers 2024 Donruss #TR-36 The Rookies","Raw","129.00","$1.29","$1.00","$2.29 (02/07/2026)","$1.50","$0.99","$2.29","150.00","5","$7.52"
"Michael Jordan 1991 Skybox #534 USA (Barcelona '92)","Raw","128.48","$5.08","$3.96","$9.04 (02/07/2026)","$5.71","$1.51","$25.00","460.00","28","$159.84"
"Dan Marino 1984 Topps #124 Instant Replay","Raw","128.19","$2.41","$1.88","$4.29 (02/07/2026)","$3.41","$1.00","$9.50","50.00","15","$51.14"
"Malik Nabers 2024 Prizm #370 Base","Raw","127.20","$1.59","$1.25","$2.84 (02/07/2026)","$2.48","$0.99","$10.00","-44.44","10","$24.79"
"Tyler Warren 2025 Optic #234 Holo","Raw","127.19","$3.48","$2.74","$6.22 (02/06/2026)","$5.33","$2.74","$7.00","50.00","6","$31.95"
"Cam Ward 2025 Mosaic #382 Silver","Raw","126.67","$4.75","$3.75","$8.50 (02/07/2026)","$6.37","$3.00","$12.00","33.33","16","$101.97"
"Jaxon Smith-Njigba 2023 Phoenix #RIS-9 Rookie Rising","Raw","126.00","$3.15","$2.50","$5.65 (02/07/2026)","$4.13","$2.50","$6.00","-28.57","5","$20.65"
"Magic Johnson 1988 Fleer #123 All-Star","Raw","125.94","$1.67","$1.32","$2.99 (02/07/2026)","$2.28","$0.99","$3.00","75.00","7","$15.94"
"Shaquille O'Neal 1992 Topps #7 Beam Team (w/C. Mullin & G. Rice)","Raw","125.00","$1.25","$1.00","$2.25 (02/07/2026)","$1.81","$1.00","$3.50","200.00","6","$10.84"
"Isaac TeSlaa 2025 Donruss #338 Optic Preview - Pink","Raw","125.00","$1.25","$1.00","$2.25 (02/06/2026)","$1.64","$0.99","$2.25","-37.50","5","$8.19"
"Michael Penix Jr. 2024 Prizm #378 Disco","Raw","124.75","$4.99","$4.00","$8.99 (02/06/2026)","$5.21","$3.50","$8.99","20.00","6","$31.24"
"Isaac TeSlaa 2025 Mosaic #319 Red & White Stripe","Raw","124.75","$4.99","$4.00","$8.99 (02/07/2026)","$5.50","$4.00","$8.99","75.00","7","$38.51"
"Stephon Castle 2024 Prizm #4 Instant Impact - Silver","Raw","124.45","$1.80","$1.45","$3.25 (02/07/2026)","$1.93","$0.99","$3.25","66.67","10","$19.34"
"Bruce Smith 1986 Topps #389 Base","Raw","124.04","$3.86","$3.11","$6.97 (02/07/2026)","$4.13","$0.99","$15.00","64.29","23","$95.09"
"Joe Burrow 2020 Score #360 Base","Raw","123.21","$1.38","$1.12","$2.50 (02/05/2026)","$1.99","$0.99","$4.00","14.29","8","$15.90"
"Travis Hunter 2025 Prizm #12 Prizmatic","Raw","122.22","$1.65","$1.35","$3.00 (02/07/2026)","$2.12","$0.99","$3.25","66.67","5","$10.58"
"Randy Moss 1998 Bowman #182 Base","Raw","122.22","$8.25","$6.75","$15.00 (02/04/2026)","$7.13","$2.00","$15.00","60.00","8","$57.06"
"Jeremiah Fears 2025 Topps Silver Pack #TC-JF 1980-81 Topps Chrome","Raw","122.22","$2.75","$2.25","$5.00 (02/06/2026)","$4.66","$0.99","$20.00","33.33","8","$37.24"
"Isaac TeSlaa 2025 Mosaic #319 Silver","Raw","122.00","$1.22","$1.00","$2.22 (02/07/2026)","$2.54","$1.00","$5.00","-14.29","6","$15.23"
"Jalen Milroe 2025 Prizm #317 Lazer","Raw","121.71","$3.98","$3.27","$7.25 (02/07/2026)","$4.32","$1.00","$8.39","-11.76","15","$64.80"
"VJ Edgecombe 2025 Topps #8B-33 8-Bit Ballers - Holo Foil","Raw","121.54","$4.48","$3.68","$8.16 (02/07/2026)","$4.55","$0.99","$12.00","76.92","23","$104.54"
"Caleb Williams 2024 Select #216 Club Level Silver","Raw","121.43","$8.50","$7.00","$15.50 (02/07/2026)","$12.10","$7.00","$19.99","-37.50","5","$60.49"
"Travis Hunter 2025 Mosaic #301 Pink Camo","Raw","121.40","$2.61","$2.15","$4.76 (02/07/2026)","$2.99","$1.30","$4.76","66.67","5","$14.93"
"Ace Bailey 2025 Topps Chrome #255 Base","Raw","121.36","$1.56","$1.28","$2.84 (02/07/2026)","$2.00","$0.74","$10.00","16.98","62","$123.70"
"Caleb Williams 2024 Prizm #25 Fireworks - Green","Raw","120.25","$7.41","$6.16","$13.57 (02/07/2026)","$7.24","$2.10","$24.90","-6.25","15","$108.59"
"Ace Bailey 2025 Topps #205 Holo Foil","Raw","120.00","$1.50","$1.25","$2.75 (02/06/2026)","$2.51","$0.99","$4.99","50.00","6","$15.03"
"Bo Nix 2024 Donruss #369 Press Proof Green","Raw","119.40","$3.57","$2.99","$6.56 (02/06/2026)","$4.88","$2.99","$6.56","-45.45","6","$29.30"
"Emeka Egbuka 2025 Donruss #375 Optic Preview - Red Wave","Raw","119.12","$2.99","$2.51","$5.50 (02/06/2026)","$4.40","$2.51","$5.50","-66.67","5","$22.00"
"Drake Maye 2024 Select #27 Concourse Silver","Raw","118.54","$8.89","$7.50","$16.39 (02/07/2026)","$9.58","$1.25","$24.51","-18.52","44","$421.54"
"Carson Schwesinger 2025 Optic #217 Holo","Raw","118.12","$1.76","$1.49","$3.25 (02/06/2026)","$3.91","$0.99","$5.99","14.29","8","$31.27"
"VJ Edgecombe 2025 Topps Chrome #YQ-3 Youthquake - Refractor","Raw","117.79","$6.49","$5.51","$12.00 (02/07/2026)","$11.14","$5.51","$15.00","16.67","7","$78.00"
"Caleb Williams 2024 Select #114 Premier Level Silver Die-Cut","Raw","117.74","$5.08","$4.31","$9.39 (02/07/2026)","$6.01","$1.25","$10.00","-13.33","13","$78.16"
"Ace Bailey 2025 Topps Chrome #GT-20 Go Time - Magenta Refractor","Raw","117.65","$10.00","$8.50","$18.50 (02/07/2026)","$11.51","$6.00","$18.50","133.33","7","$80.59"
"Michael Jordan 1991 Upper Deck #44 Base","PSA 8","117.39","$13.50","$11.50","$25.00 (02/06/2026)","$18.29","$11.50","$25.00","-16.67","5","$91.47"
"Deion Sanders 1989 Score #246 Base","Raw","117.18","$5.93","$5.06","$11.00 (02/07/2026)","$9.17","$0.99","$15.50","-12.50","21","$192.57"
"Sean Taylor 2004 Bowman #127 Base","Raw","116.84","$11.10","$9.50","$20.60 (02/04/2026)","$17.73","$9.50","$21.21","400.00","5","$88.65"
"Bo Nix 2024 Prizm #11 Prizmatic - Green Ice","Raw","116.67","$7.00","$6.00","$13.00 (02/07/2026)","$9.86","$5.00","$20.00","250.00","7","$69.00"
"Quinn Ewers 2025 Prizm Draft Picks #126 Gold Ice","Raw","116.67","$1.75","$1.50","$3.25 (02/07/2026)","$2.40","$1.00","$4.05","16.67","7","$16.79"
"Jeremiah Smith 2025 Prizm Draft Picks #160 Purple Wave","Raw","116.58","$7.00","$6.00","$13.00 (02/07/2026)","$7.81","$3.72","$15.99","-20.00","8","$62.46"
"Jaxon Smith-Njigba 2023 Prizm #1 Prizmatic - Green","Raw","116.31","$3.49","$3.01","$6.50 (02/07/2026)","$3.55","$0.99","$6.99","-20.83","19","$67.38"
"Kenneth Walker III 2022 Prizm #318 Base","Raw","116.16","$1.15","$0.99","$2.14 (02/06/2026)","$1.52","$0.99","$2.29","-50.00","8","$12.14"
"Drake Maye 2024 Elite #7 Rookie Elitist","Raw","116.13","$18.00","$15.50","$33.50 (02/07/2026)","$23.12","$15.00","$37.00","-18.18","9","$208.05"
